PNR Number: 22517_20221101_1_2818_7				Train Number :22517				Date of Journey:2022-11-01
IxyWga                      				AC3615				1				UB
DiKShtoDCMy                 				AC3615				2				SL
oiIQoqUwWiGK                				AC3615				3				SU
lbLVCERM                    				AC3615				4				LB
aPkPYaAV                    				AC3615				5				LB
YCwbRNcaJ                   				AC3615				6				UB
oIPfRGOK                    				AC3615				7				UB




PNR Number: 4652_20221101_0_2559_10				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

PAeVlWweAnkVRzUa            				SL2559				10				MB
f                           				SL2559				11				UB
USn                         				SL2559				12				LB
kUMaIbTqOCXIu               				SL2559				13				MB
SFchrmRIBE                  				SL2559				14				UB




PNR Number: 4652_20221101_1_3647_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

xtFjgijWcQWeBSU             				AC3647				7				UB
egdNENRFfGuuqx              				AC3647				8				SL
Hua                         				AC3647				9				SU
G                           				AC3647				10				LB
LGxDEzDhIzVbgDLE            				AC3647				11				LB
ubtW                        				AC3647				12				UB
ftCzrozj                    				AC3647				13				UB
iVZkVyqUKNwmEL              				AC3647				14				SL
njCWS                       				AC3647				15				SU
u                           				AC3647				16				LB
amvaBrR                     				AC3647				17				LB
ETjSnAsIp                   				AC3647				18				UB
jAlKIstyQ                   				AC3648				1				UB
EfKRXPS                     				AC3648				2				SL
FfuiMd                      				AC3648				3				SU
yVCTGNzkOfLwm               				AC3648				4				LB
QfoGatpK                    				AC3648				5				LB




PNR Number: 22517_20221101_1_3623_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

CIzeGAsCGmuF                				AC3623				9				SU
LDcILqsKYY                  				AC3623				10				LB
cmODtmjM                    				AC3623				11				LB
kbQ                         				AC3623				12				UB
pEezaOWhwG                  				AC3623				13				UB
TTqaB                       				AC3623				14				SL
pmAIcJ                      				AC3623				15				SU
Tz                          				AC3623				16				LB
Bbgj                        				AC3623				17				LB
UmHISQrlqfSxiZ              				AC3623				18				UB
YunehXjwi                   				AC3624				1				UB
JtvRe                       				AC3624				2				SL
FrOxEQvFaQ                  				AC3624				3				SU
et                          				AC3624				4				LB
tdhV                        				AC3624				5				LB
DJ                          				AC3624				6				UB
IpsilTOP                    				AC3624				7				UB
XsGmGDSb                    				AC3624				8				SL
qg                          				AC3624				9				SU
bc                          				AC3624				10				LB
HNdYhBZEwv                  				AC3624				11				LB
nwEsmYIhx                   				AC3624				12				UB
zGrGbkatznwQgAjx            				AC3624				13				UB
TDMTXIPy                    				AC3624				14				SL
eRDxTnTaVINh                				AC3624				15				SU




PNR Number: 4652_20221101_0_2563_20				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

KrgnvSjeIkGe                				SL2563				20				LB
WF                          				SL2563				21				MB
btarahbPR                   				SL2563				22				UB
xYvs                        				SL2563				23				LB
KcEwgDNoMUWuMw              				SL2563				24				MB
RGVb                        				SL2564				1				LB
JmtZ                        				SL2564				2				MB
wtOXXzNwiyovFFk             				SL2564				3				UB
AaLVEwADyRvDqQ              				SL2564				4				LB
xKwtmH                      				SL2564				5				MB
yADKh                       				SL2564				6				UB
eGjtMtlrtTv                 				SL2564				7				SL
MVCEIsB                     				SL2564				8				SU
iYKMJq                      				SL2564				9				LB
fwSLcmx                     				SL2564				10				MB
NMFrGgbPa                   				SL2564				11				UB
iDAkWIeyPj                  				SL2564				12				LB
VPryyRUnSn                  				SL2564				13				MB
Qe                          				SL2564				14				UB
iJSnMFobr                   				SL2564				15				LB
hYGqHQExO                   				SL2564				16				MB
wdQMbLnXDvMgDxLB            				SL2564				17				UB
qvefvISSnznVLVA             				SL2564				18				SL




PNR Number: 22517_20221101_1_3643_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

hUIsawFwf                   				AC3643				12				UB
QYyoxdgqdrhPmE              				AC3643				13				UB
GQQAvNt                     				AC3643				14				SL
lDsaNKWALGkS                				AC3643				15				SU
JvItGQBOT                   				AC3643				16				LB
rAwPmRDs                    				AC3643				17				LB
lqYblpruiTnPZiZz            				AC3643				18				UB
ZANaoWVPpwjT                				AC3644				1				UB




PNR Number: 4652_20221101_1_3679_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

qyzyAXLrZmAW                				AC3679				7				UB
jj                          				AC3679				8				SL
QuxixFOUZ                   				AC3679				9				SU
TrWPF                       				AC3679				10				LB
bCGHzRgJiyU                 				AC3679				11				LB
SPkRC                       				AC3679				12				UB
JFp                         				AC3679				13				UB
ktsNh                       				AC3679				14				SL
fWzCPbmNT                   				AC3679				15				SU
lNQjsTgHnpeAFd              				AC3679				16				LB
cppKZrfP                    				AC3679				17				LB
aeabgYTFvSm                 				AC3679				18				UB
TxKMkS                      				AC3680				1				UB
xIDOyDVltqNbjvsG            				AC3680				2				SL
FlogLHnXIjeUf               				AC3680				3				SU
oAehRW                      				AC3680				4				LB
Po                          				AC3680				5				LB
MkELWi                      				AC3680				6				UB
PYQLLKnJEvJtt               				AC3680				7				UB
K                           				AC3680				8				SL
PKmrzNQNXozcE               				AC3680				9				SU
vecZuPDGhggsz               				AC3680				10				LB
ienznAxcNFNLJis             				AC3680				11				LB
SZ                          				AC3680				12				UB
Po                          				AC3680				13				UB
WxhuNItJGrM                 				AC3680				14				SL
bfisImgbkAvSlUuf            				AC3680				15				SU
EoHZzXfiVFdk                				AC3680				16				LB
cGaJjI                      				AC3680				17				LB
LgChxUbjc                   				AC3680				18				UB
OkGAL                       				AC3681				1				UB
sJuYvFWMdKiGP               				AC3681				2				SL
vbJIpFuPXQ                  				AC3681				3				SU
QEZfStLkbiKNYvg             				AC3681				4				LB
cVOz                        				AC3681				5				LB
ELnfY                       				AC3681				6				UB
jUIjEfmdpgE                 				AC3681				7				UB
ONPO                        				AC3681				8				SL
GfBQJZrMgn                  				AC3681				9				SU
WedGuUC                     				AC3681				10				LB




PNR Number: 22517_20221101_0_2761_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

grkWFsKSi                   				SL2761				1				LB
BtDGxfAr                    				SL2761				2				MB
lyMbio                      				SL2761				3				UB
PTlubgA                     				SL2761				4				LB
pA                          				SL2761				5				MB
rWvzBlIfWk                  				SL2761				6				UB
QClro                       				SL2761				7				SL
XpJsTYNeMpiQpfI             				SL2761				8				SU
bO                          				SL2761				9				LB
VuOqP                       				SL2761				10				MB
JhFtjcVsfPUjtqOh            				SL2761				11				UB
oZXtDPenceWL                				SL2761				12				LB
uKzjwUfCUPbo                				SL2761				13				MB
rkxIbcDfEuZ                 				SL2761				14				UB
SnIwrXCkwl                  				SL2761				15				LB
OCUeMeXTKKZd                				SL2761				16				MB
i                           				SL2761				17				UB




PNR Number: 4652_20221101_1_3709_3				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

uoNEQCtDIRo                 				AC3709				3				SU
YbEjiXQ                     				AC3709				4				LB
YUJcQveTKZrUTU              				AC3709				5				LB
Ob                          				AC3709				6				UB
xOJVJFPBcb                  				AC3709				7				UB
vwqzzjFenRcXvENR            				AC3709				8				SL
nPQsRPGrni                  				AC3709				9				SU
wkwImrQnlgimYBMa            				AC3709				10				LB
Vp                          				AC3709				11				LB
peykUkNZPGQMldM             				AC3709				12				UB
j                           				AC3709				13				UB
BniIhbAWwAWUMg              				AC3709				14				SL
pTg                         				AC3709				15				SU
NtnYn                       				AC3709				16				LB
n                           				AC3709				17				LB
FgltfSjN                    				AC3709				18				UB
LotpDMGBEla                 				AC3710				1				UB
DUfFB                       				AC3710				2				SL
RGNtctXzg                   				AC3710				3				SU
kEPSBJYcn                   				AC3710				4				LB
Ese                         				AC3710				5				LB
d                           				AC3710				6				UB
OqY                         				AC3710				7				UB
mjlYQNSrtrMFXI              				AC3710				8				SL
lVkNReEhhG                  				AC3710				9				SU
D                           				AC3710				10				LB
IERyyCxE                    				AC3710				11				LB
RfZXOsP                     				AC3710				12				UB
XLZM                        				AC3710				13				UB
uERT                        				AC3710				14				SL
LHOaoSRHRWrSt               				AC3710				15				SU
OEftwjReTuu                 				AC3710				16				LB
VAummnEwBoqDv               				AC3710				17				LB
Pa                          				AC3710				18				UB
owTjRFYDMGVT                				AC3711				1				UB
YmDyLp                      				AC3711				2				SL
zUHLxoHtQNPHtD              				AC3711				3				SU
fmXrNqnRGeGE                				AC3711				4				LB
kFasIFVD                    				AC3711				5				LB




PNR Number: 22517_20221101_1_3686_16				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

TBQopex                     				AC3686				16				LB
StUGSaucVVaq                				AC3686				17				LB
RFfkCKzeniOX                				AC3686				18				UB
ZSqreLZmVYuuruu             				AC3687				1				UB
UB                          				AC3687				2				SL
QYZWsCDDjGv                 				AC3687				3				SU
DXfNSOtG                    				AC3687				4				LB
LmKjmjwz                    				AC3687				5				LB




PNR Number: 22517_20221101_1_3687_6				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

qjBVpU                      				AC3687				6				UB
nUvvMSFJ                    				AC3687				7				UB
l                           				AC3687				8				SL
clKMsUTAsWUsA               				AC3687				9				SU
jEkq                        				AC3687				10				LB




PNR Number: 4652_20221101_0_2611_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

CDCxPJmRyJDvsURM            				SL2611				2				MB
fQNX                        				SL2611				3				UB
fEuhHDGlgFyUzH              				SL2611				4				LB
stTz                        				SL2611				5				MB
hcI                         				SL2611				6				UB
TUoOoufJAOHtQrf             				SL2611				7				SL
lPL                         				SL2611				8				SU




PNR Number: 22517_20221101_0_2785_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

VhQyY                       				SL2785				19				SU
GFCv                        				SL2785				20				LB
LDYKq                       				SL2785				21				MB
YmOxFu                      				SL2785				22				UB
NkDcJ                       				SL2785				23				LB
NWVHE                       				SL2785				24				MB




PNR Number: 4652_20221101_1_3731_15				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

EZjMnjTZvLzYXEQe            				AC3731				15				SU
cRpNpWPrz                   				AC3731				16				LB
LZ                          				AC3731				17				LB
QthUF                       				AC3731				18				UB
WZKbUUe                     				AC3732				1				UB
l                           				AC3732				2				SL
aIfWLIxXlqe                 				AC3732				3				SU
wvFilTR                     				AC3732				4				LB
jNdNKIVHeJ                  				AC3732				5				LB
f                           				AC3732				6				UB
LSXOlhhd                    				AC3732				7				UB
jnHk                        				AC3732				8				SL
vUCpWSOgGim                 				AC3732				9				SU
FFtPrPoXLoZec               				AC3732				10				LB
EHyYzZvt                    				AC3732				11				LB
mZPapXIOig                  				AC3732				12				UB
LtyEnovj                    				AC3732				13				UB
ChjakEtjhWb                 				AC3732				14				SL
nvB                         				AC3732				15				SU
gbgox                       				AC3732				16				LB
amdYegx                     				AC3732				17				LB
pZE                         				AC3732				18				UB
ADro                        				AC3733				1				UB
FsnDehyUBOtARRmh            				AC3733				2				SL
czmUGaRSPTb                 				AC3733				3				SU
KXAeMQiPlWcT                				AC3733				4				LB




PNR Number: 22517_20221101_1_3725_18				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

BIhhwxed                    				AC3725				18				UB
stYA                        				AC3726				1				UB
xEObUkNSKGFghHB             				AC3726				2				SL
L                           				AC3726				3				SU
EwZgbWLG                    				AC3726				4				LB
WYxcglL                     				AC3726				5				LB
MWwlEKeQbdaz                				AC3726				6				UB
DEvfsKKnjEXSIIB             				AC3726				7				UB
UdUxVkNIYczLIOc             				AC3726				8				SL
pGYxSmjUgRTcaCUP            				AC3726				9				SU
ct                          				AC3726				10				LB
ElYVZLJ                     				AC3726				11				LB
tYexQbR                     				AC3726				12				UB
xRxDZkdo                    				AC3726				13				UB
qpKoFawNkYvoHuHw            				AC3726				14				SL
ZNEBsZFvqvCjwA              				AC3726				15				SU
FCNBEQZSquQPt               				AC3726				16				LB
UdNzav                      				AC3726				17				LB
Mj                          				AC3726				18				UB
fjKLBeR                     				AC3727				1				UB
BpaHwicG                    				AC3727				2				SL
ntfPbVizoRwB                				AC3727				3				SU
iHEuDLZxgb                  				AC3727				4				LB
DOKGVKFOFj                  				AC3727				5				LB
J                           				AC3727				6				UB
YHtc                        				AC3727				7				UB
bXxUlMC                     				AC3727				8				SL
NipjaoTWkcvKj               				AC3727				9				SU
gfMwrMWWc                   				AC3727				10				LB




PNR Number: 4652_20221101_1_3767_6				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

U                           				AC3767				6				UB
SOrZutJDxqQxwJ              				AC3767				7				UB
PYaYTSqLlOggDmw             				AC3767				8				SL
mulEmorvuuKHXy              				AC3767				9				SU




PNR Number: 4652_20221101_0_2643_18				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

JYflcxpJg                   				SL2643				18				SL
jGbcXDgqUbyFS               				SL2643				19				SU
wCIw                        				SL2643				20				LB
YCZGJW                      				SL2643				21				MB
DBVwkmZjWMSgV               				SL2643				22				UB
MvJ                         				SL2643				23				LB




PNR Number: 22517_20221101_1_3746_16				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

rCcznLhcLdaKgcEZ            				AC3746				16				LB
xcMrdKZs                    				AC3746				17				LB
svMIXuKTctFb                				AC3746				18				UB
oxYQNBdzRvt                 				AC3747				1				UB
nzAPe                       				AC3747				2				SL
TrDaTWQD                    				AC3747				3				SU
AAMyxlUfbTIxf               				AC3747				4				LB
BkrZaW                      				AC3747				5				LB
NpPS                        				AC3747				6				UB
qmWDmjDajFgL                				AC3747				7				UB
ISJHyJ                      				AC3747				8				SL
EF                          				AC3747				9				SU
aoCHrNfh                    				AC3747				10				LB
JrHGWEZ                     				AC3747				11				LB
jsGncSckPuE                 				AC3747				12				UB
xfsXyVXDBQ                  				AC3747				13				UB




PNR Number: 4652_20221101_0_2646_14				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XHnzXdgQ                    				SL2646				14				UB
lSgspDu                     				SL2646				15				LB
OK                          				SL2646				16				MB
HffsCfkj                    				SL2646				17				UB
jRbKiv                      				SL2646				18				SL
kIvYJIklAcLdxiM             				SL2646				19				SU
Z                           				SL2646				20				LB
QosMzHSRuAMlO               				SL2646				21				MB
k                           				SL2646				22				UB
XYYGF                       				SL2646				23				LB
KVUCRNINySB                 				SL2646				24				MB
FOfwwLIcE                   				SL2647				1				LB
nDkcTxipMPr                 				SL2647				2				MB
RAnzPrOEamu                 				SL2647				3				UB
AyfroKMogb                  				SL2647				4				LB
wsLN                        				SL2647				5				MB
uTkwqsrhbDsQk               				SL2647				6				UB
XIQlaAxZrNlnp               				SL2647				7				SL
ZxpefmUdXQ                  				SL2647				8				SU




PNR Number: 22517_20221101_1_3763_8				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

NlH                         				AC3763				8				SL
ykYlKErUScqwvE              				AC3763				9				SU
qQVlD                       				AC3763				10				LB
XUwGxhdkFkfqOJ              				AC3763				11				LB
wZdGcD                      				AC3763				12				UB
TDoJxnB                     				AC3763				13				UB
clcQ                        				AC3763				14				SL
wrGIIJQGEOz                 				AC3763				15				SU
QaHzyOAujYq                 				AC3763				16				LB
tlxCJDSsiRnGZe              				AC3763				17				LB
JDsRFNvesV                  				AC3763				18				UB
lgwVzZz                     				AC3764				1				UB
MKNAoZURnUX                 				AC3764				2				SL
ZgzRCxqkrUkZKv              				AC3764				3				SU
NnJZfoo                     				AC3764				4				LB
AOeFBQyDvPDszRI             				AC3764				5				LB
BDEszebT                    				AC3764				6				UB
dtQNLXWjviLcv               				AC3764				7				UB
x                           				AC3764				8				SL
jCVyniJCLDakyJS             				AC3764				9				SU
FHprzrboov                  				AC3764				10				LB
zzFMcfTSpwgJYU              				AC3764				11				LB
TxwoYKLLWu                  				AC3764				12				UB
iKBlQUmWoFhc                				AC3764				13				UB
q                           				AC3764				14				SL
VbXRskVCxkrjEERX            				AC3764				15				SU
eQJQQlAaKHViaRY             				AC3764				16				LB
WjAAdUyle                   				AC3764				17				LB
YCcySqrgsstevwv             				AC3764				18				UB
dTbWP                       				AC3765				1				UB
IFlRGULvoKvKDl              				AC3765				2				SL
w                           				AC3765				3				SU
sYOnBYHWGU                  				AC3765				4				LB
yMyzvIQaULNkb               				AC3765				5				LB
XQWaTIdpzVoWGw              				AC3765				6				UB
OdVes                       				AC3765				7				UB
TIvTWD                      				AC3765				8				SL
Vwegz                       				AC3765				9				SU
FluVsByULUJIm               				AC3765				10				LB
EqDRjzR                     				AC3765				11				LB




PNR Number: 4652_20221101_0_2656_3				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XPdijY                      				SL2656				3				UB
LKRYrXaVXY                  				SL2656				4				LB
B                           				SL2656				5				MB
nVrLsfcgy                   				SL2656				6				UB
ake                         				SL2656				7				SL
o                           				SL2656				8				SU
yuUSQNhZa                   				SL2656				9				LB
TBETdgcx                    				SL2656				10				MB
ZwT                         				SL2656				11				UB
gXtUXYLcoBALrz              				SL2656				12				LB
esKtSkhYPZaHO               				SL2656				13				MB
fgmdgurHiaNw                				SL2656				14				UB
Aiy                         				SL2656				15				LB
BCZijHEE                    				SL2656				16				MB
FNfwwi                      				SL2656				17				UB




PNR Number: 4652_20221101_1_3806_14				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

CeECIIyapSuEO               				AC3806				14				SL
OidICW                      				AC3806				15				SU
Mmi                         				AC3806				16				LB
EaRSR                       				AC3806				17				LB
QC                          				AC3806				18				UB
mffZdgncFXliwhP             				AC3807				1				UB
UJ                          				AC3807				2				SL
UfATJUAzInVpFvUB            				AC3807				3				SU
eKFVLCizfNrXYYw             				AC3807				4				LB
sqtcRHlN                    				AC3807				5				LB
aDKEbyZFIXtRcGw             				AC3807				6				UB
NK                          				AC3807				7				UB
CZRGhQPmWWlxYc              				AC3807				8				SL
PfaUVfJC                    				AC3807				9				SU
hCuNH                       				AC3807				10				LB
EtMvUX                      				AC3807				11				LB




PNR Number: 22517_20221101_0_2848_23				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

CKsvUQCMfZ                  				SL2848				23				LB
iaqHgYWKBqAEEJyO            				SL2848				24				MB
wr                          				SL2849				1				LB
OCucUPEAkZgWrId             				SL2849				2				MB




PNR Number: 4652_20221101_1_3809_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ijscf                       				AC3809				7				UB
jBIZnGjQ                    				AC3809				8				SL
V                           				AC3809				9				SU
iNqLJ                       				AC3809				10				LB
GrGJECDXb                   				AC3809				11				LB
NhNGMPHzjH                  				AC3809				12				UB
kDqWdf                      				AC3809				13				UB
ApMetKo                     				AC3809				14				SL
iHjkDeDiUSvy                				AC3809				15				SU
GezjBYQOf                   				AC3809				16				LB
Xq                          				AC3809				17				LB
WLbwFyAfTleLoPOw            				AC3809				18				UB
YPiJTmEwBqacNws             				AC3810				1				UB
rCvgH                       				AC3810				2				SL
JXxiXvyyRlASJt              				AC3810				3				SU
HIFaFNHz                    				AC3810				4				LB
TVUYkigXNkNDxA              				AC3810				5				LB
EaVmYBiDVY                  				AC3810				6				UB
sc                          				AC3810				7				UB
CJRaqTRXxq                  				AC3810				8				SL
ijMFYtpHyGODNMZv            				AC3810				9				SU
MgfnENBabSoaSfT             				AC3810				10				LB
rhvdOPcXLFcTm               				AC3810				11				LB
MuCMfjbnlgxLZt              				AC3810				12				UB
TOxNhMVGxnjUda              				AC3810				13				UB
wo                          				AC3810				14				SL
XBtGeBRiCQVLatI             				AC3810				15				SU




PNR Number: 4652_20221101_0_2671_24				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

jJqPoqT                     				SL2671				24				MB
TACwqbnIfM                  				SL2672				1				LB
VjXhXLqmonDnB               				SL2672				2				MB
PYXxETPCxvrd                				SL2672				3				UB




PNR Number: 4652_20221101_1_3839_16				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HWMfCqPwp                   				AC3839				16				LB
ZhBKQoS                     				AC3839				17				LB
bOS                         				AC3839				18				UB
yJjIHzMMkf                  				AC3840				1				UB
qJyOmVGXfe                  				AC3840				2				SL
QAimIQmJuoqv                				AC3840				3				SU
keXtTLv                     				AC3840				4				LB
pGJxhBXrOnYsk               				AC3840				5				LB
A                           				AC3840				6				UB
JnNmKAzxnuy                 				AC3840				7				UB
zykbjuRxTg                  				AC3840				8				SL
ZZUfOhqe                    				AC3840				9				SU
UnUz                        				AC3840				10				LB
jAvB                        				AC3840				11				LB
Ek                          				AC3840				12				UB
nFWoDZmJUlJSQa              				AC3840				13				UB
SoAIjjGRow                  				AC3840				14				SL
cUBeTdgY                    				AC3840				15				SU
hvqwToVLphxJsgy             				AC3840				16				LB
RTtOuSHsC                   				AC3840				17				LB
EOBijwgeTBAP                				AC3840				18				UB
lRnuwfghjoSlJgk             				AC3841				1				UB
C                           				AC3841				2				SL
cJbPa                       				AC3841				3				SU
FQQpU                       				AC3841				4				LB
vHCARaMiyoo                 				AC3841				5				LB
bIyg                        				AC3841				6				UB
jKGFiHAkeRhXuSrM            				AC3841				7				UB
QyZBqUVkPC                  				AC3841				8				SL
mJvKdrvaMx                  				AC3841				9				SU
B                           				AC3841				10				LB
Ld                          				AC3841				11				LB
fZGmb                       				AC3841				12				UB
HocXJAnZhfaSZmQq            				AC3841				13				UB
MlfyxL                      				AC3841				14				SL




PNR Number: 4652_20221101_1_3860_11				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

PrSufYncve                  				AC3860				11				LB
SyezWfOZKTRrWKp             				AC3860				12				UB
ShPQFSlKp                   				AC3860				13				UB
FfruPSLY                    				AC3860				14				SL
RSxjEcRVy                   				AC3860				15				SU
dsWzojRToN                  				AC3860				16				LB
FwNOCUpHIObLM               				AC3860				17				LB




PNR Number: 22517_20221101_1_3834_8				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

lBhJ                        				AC3834				8				SL
bE                          				AC3834				9				SU
BdajnunyXZ                  				AC3834				10				LB
tcCJtelWwEpJfS              				AC3834				11				LB
wqRobvjRrV                  				AC3834				12				UB
ExedjQcHgN                  				AC3834				13				UB
KaHDsmfjIRfOn               				AC3834				14				SL
OkrfPwgmbjvsB               				AC3834				15				SU
IDGosYR                     				AC3834				16				LB
HkNkRiRdFt                  				AC3834				17				LB
hQxqwU                      				AC3834				18				UB
y                           				AC3835				1				UB
xPAi                        				AC3835				2				SL
GoHcSyLiAneapUr             				AC3835				3				SU
h                           				AC3835				4				LB
IApnaOoURjQhqM              				AC3835				5				LB
rWYu                        				AC3835				6				UB
FGqhX                       				AC3835				7				UB
rPWrHEYgwhpqhkr             				AC3835				8				SL
adTu                        				AC3835				9				SU
suKMDGfjL                   				AC3835				10				LB
Y                           				AC3835				11				LB
SEaujeMfzJpX                				AC3835				12				UB
HBN                         				AC3835				13				UB
B                           				AC3835				14				SL
BCRALV                      				AC3835				15				SU
gZHLGt                      				AC3835				16				LB
dtejnTGUWALF                				AC3835				17				LB
YEDB                        				AC3835				18				UB
AVxDPT                      				AC3836				1				UB
DytebRVbuxGf                				AC3836				2				SL
keErDbkqHfOu                				AC3836				3				SU
idwDHY                      				AC3836				4				LB
lO                          				AC3836				5				LB
ZYJJNjT                     				AC3836				6				UB
XPFBSeMypfT                 				AC3836				7				UB
HitAirBPMk                  				AC3836				8				SL
ajfnBLnWFZT                 				AC3836				9				SU




PNR Number: 4652_20221101_1_3862_15				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

GrmpVWGkg                   				AC3862				15				SU
f                           				AC3862				16				LB




PNR Number: 22517_20221101_1_3838_7				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

PColYKdCWIXv                				AC3838				7				UB
JCNxDtuxzYWUI               				AC3838				8				SL
rrWQKIG                     				AC3838				9				SU
NFBunqKPFY                  				AC3838				10				LB
TJydUjuSwhpaW               				AC3838				11				LB
KMnD                        				AC3838				12				UB
m                           				AC3838				13				UB
DPJHTee                     				AC3838				14				SL
OZakNHy                     				AC3838				15				SU
shaH                        				AC3838				16				LB
ZnSKmAAXJJkHkd              				AC3838				17				LB
TIAfRumDAOC                 				AC3838				18				UB
MzmDHp                      				AC3839				1				UB
S                           				AC3839				2				SL




PNR Number: 22517_20221101_1_3839_10				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

oF                          				AC3839				10				LB
LKiUFyCkPZRurwg             				AC3839				11				LB
abMapcDNMcBcydAJ            				AC3839				12				UB
lEdTHlOXkt                  				AC3839				13				UB
dIBLrsQO                    				AC3839				14				SL
eCgGbNbbQTYbJgV             				AC3839				15				SU
mMtvSa                      				AC3839				16				LB
rxgvUJM                     				AC3839				17				LB
sKxFzxDOkHuhB               				AC3839				18				UB
CxjeB                       				AC3840				1				UB
rSOxWQnPnGfYnu              				AC3840				2				SL
jpktnPmJdzrNCEp             				AC3840				3				SU
Hduzp                       				AC3840				4				LB
FriIly                      				AC3840				5				LB
jEJyfSCIRhpKK               				AC3840				6				UB
QUiKdFjedittXWx             				AC3840				7				UB
SWHgL                       				AC3840				8				SL




PNR Number: 4652_20221101_1_3881_2				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

nJNEPWIT                    				AC3881				2				SL
BFxAHqqX                    				AC3881				3				SU
vZ                          				AC3881				4				LB
NXvvPuNhWtQ                 				AC3881				5				LB
hddCgvbkYWV                 				AC3881				6				UB
tMroVCxb                    				AC3881				7				UB
RAMVkgKCkXpPEmK             				AC3881				8				SL
mMBjlHIWxgHwvAQ             				AC3881				9				SU
aDXJ                        				AC3881				10				LB
wEJPv                       				AC3881				11				LB
ueEwvjnYjG                  				AC3881				12				UB
Dc                          				AC3881				13				UB
rufEuGvTJvHMxKZ             				AC3881				14				SL
YfNTRmzGXU                  				AC3881				15				SU
vBMDWeVgMShLERo             				AC3881				16				LB
B                           				AC3881				17				LB
YCGWaGn                     				AC3881				18				UB
uQHsKrJq                    				AC3882				1				UB
wWuQDFBy                    				AC3882				2				SL
p                           				AC3882				3				SU
htawB                       				AC3882				4				LB
rqdUtAocdU                  				AC3882				5				LB
vlqxpMYV                    				AC3882				6				UB
aSxWrDbSwuASTBD             				AC3882				7				UB
zL                          				AC3882				8				SL
otpJSRbOJgoLCT              				AC3882				9				SU
KmATrVrOlhjknhx             				AC3882				10				LB
FfjU                        				AC3882				11				LB
q                           				AC3882				12				UB
cSnz                        				AC3882				13				UB
ySjlf                       				AC3882				14				SL
ziFGiKQoQvP                 				AC3882				15				SU
UM                          				AC3882				16				LB
oJCnPkI                     				AC3882				17				LB
cHodEQOdoBnLYePf            				AC3882				18				UB
J                           				AC3883				1				UB




PNR Number: 22517_20221101_0_2897_15				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ZCeUaGKlBL                  				SL2897				15				LB
rRmWHqOnvjyQ                				SL2897				16				MB
