PNR Number: 4652_20221101_1_2889_18				Train Number :4652				Date of Journey:2022-11-01
bAGVSEQZIoU                 				SL2775				23				LB
bR                          				SL2775				24				MB
YaPnKSuK                    				SL2776				1				LB
eXLH                        				SL2776				2				MB
o                           				SL2776				3				UB
OQahnAAYzypn                				SL2776				4				LB
jnrIPm                      				SL2776				5				MB
SyDAPzcItH                  				SL2776				6				UB
CuANzSurNRrdC               				SL2776				7				SL
mhuBB                       				SL2776				8				SU
EYLjcJYghyFiZ               				SL2776				9				LB
QxCdeASu                    				SL2776				10				MB
O                           				SL2776				11				UB




PNR Number: 4652_20221101_1_3974_12				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ZYFElMJ                     				AC3974				12				UB
zqyAUIxojEKu                				AC3974				13				UB
mlHjfGWHnKJSc               				AC3974				14				SL
MaiuBRsFAWYR                				AC3974				15				SU




PNR Number: 4652_20221101_0_2784_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

wZwiYA                      				SL2784				9				LB
L                           				SL2784				10				MB
ZbkqlCyhnWUb                				SL2784				11				UB
gjqPx                       				SL2784				12				LB
loWVjkKvnRJoKq              				SL2784				13				MB
BrqAqKEz                    				SL2784				14				UB
WhlQnfgokRW                 				SL2784				15				LB
mFCDjkPexmpKAngN            				SL2784				16				MB
cFmgqYitnw                  				SL2784				17				UB
wBHwZ                       				SL2784				18				SL
tyjSr                       				SL2784				19				SU
ggTlEOEQyB                  				SL2784				20				LB
sViqtfzg                    				SL2784				21				MB
I                           				SL2784				22				UB
NzQJYnIi                    				SL2784				23				LB
J                           				SL2784				24				MB
klKcokDz                    				SL2785				1				LB
BYrpuMUnelqXhhr             				SL2785				2				MB
yxZAjUtKq                   				SL2785				3				UB
sLwQx                       				SL2785				4				LB
QifbGxiTTTOqZkQ             				SL2785				5				MB
NHNgfwmlBggEPIZ             				SL2785				6				UB




PNR Number: 22517_20221101_0_2952_5				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

RQnMZZkLcWqG                				SL2952				5				MB




PNR Number: 22517_20221101_0_2953_20				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

s                           				SL2953				20				LB
MZTYvI                      				SL2953				21				MB
VWuJRelbG                   				SL2953				22				UB
Sln                         				SL2953				23				LB
TBaiZaTgPMMPJT              				SL2953				24				MB
toR                         				SL2954				1				LB
tBvH                        				SL2954				2				MB




PNR Number: 22517_20221101_0_2954_3				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

BdjGdEgKuUtUpj              				SL2954				3				UB
W                           				SL2954				4				LB
fjJLVI                      				SL2954				5				MB
mlUQYkBiVtihO               				SL2954				6				UB
FU                          				SL2954				7				SL
EIJRSYdIWXVXQAg             				SL2954				8				SU
XvYKmxIeLv                  				SL2954				9				LB
wbFKrlSQSqyjU               				SL2954				10				MB
eciVTXec                    				SL2954				11				UB




PNR Number: 22517_20221101_1_3960_8				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

k                           				AC3960				8				SL
tuWDZxxWykhoUi              				AC3960				9				SU
N                           				AC3960				10				LB
fCWet                       				AC3960				11				LB
aLoIFQLiBjp                 				AC3960				12				UB
vdyiOqTkBY                  				AC3960				13				UB
tkmSdWHmd                   				AC3960				14				SL
tfDxeoG                     				AC3960				15				SU
YFWumcI                     				AC3960				16				LB
kKibqELSOgb                 				AC3960				17				LB
lhOswHHsMt                  				AC3960				18				UB
cXoXeaLaSt                  				AC3961				1				UB
PQEoyXy                     				AC3961				2				SL
JYWGyF                      				AC3961				3				SU
YavuXhZp                    				AC3961				4				LB




PNR Number: 4652_20221101_0_2805_21				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

RoDqZImuH                   				SL2805				21				MB
i                           				SL2805				22				UB
RlViNAZo                    				SL2805				23				LB
vkky                        				SL2805				24				MB
Pryw                        				SL2806				1				LB
ksgAQGSWz                   				SL2806				2				MB
AFIPADxQbMu                 				SL2806				3				UB
HK                          				SL2806				4				LB
gzFDjFvSpWSch               				SL2806				5				MB
qt                          				SL2806				6				UB
YNLvZUsWvXBUO               				SL2806				7				SL
FLL                         				SL2806				8				SU
GK                          				SL2806				9				LB
ZRDPOjSwpiMcPLbp            				SL2806				10				MB
pJNlyz                      				SL2806				11				UB
rVZnEDmSBGxv                				SL2806				12				LB
lQi                         				SL2806				13				MB
nYqbOQRpbCiD                				SL2806				14				UB
ribxrXIiCFUGwyG             				SL2806				15				LB
rdu                         				SL2806				16				MB
Q                           				SL2806				17				UB
NB                          				SL2806				18				SL
SvWJjKQL                    				SL2806				19				SU
xIFaOmSLQVRK                				SL2806				20				LB
WWsWgOnJ                    				SL2806				21				MB
kwwHpwuQrkkRwn              				SL2806				22				UB
WbSlsdoEVvP                 				SL2806				23				LB
UUme                        				SL2806				24				MB
mESOdYdfvtGtN               				SL2807				1				LB
yXBUNC                      				SL2807				2				MB
tG                          				SL2807				3				UB
ST                          				SL2807				4				LB
ueTOM                       				SL2807				5				MB
RVhoTbswYqtnCrWr            				SL2807				6				UB
fkU                         				SL2807				7				SL
QNvaJMRwSNlnTm              				SL2807				8				SU
jrk                         				SL2807				9				LB
qOrcAKS                     				SL2807				10				MB




PNR Number: 4652_20221101_0_2844_6				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

dnITHZ                      				SL2844				6				UB
pleoxosdieLePF              				SL2844				7				SL
ZiWjaxHLSrAt                				SL2844				8				SU
yUXistwCaGEEjX              				SL2844				9				LB
vLvbtnjNr                   				SL2844				10				MB
VxRXIBoqMJebDV              				SL2844				11				UB
PuydTumpYWLckR              				SL2844				12				LB
QFyaDZSpPSJNOl              				SL2844				13				MB
YdUCXO                      				SL2844				14				UB
fI                          				SL2844				15				LB
VQzpSW                      				SL2844				16				MB
LkJfSGGKepNgdbZu            				SL2844				17				UB
XKRnBBUHFiCrVDdP            				SL2844				18				SL
WfpjdwzqVd                  				SL2844				19				SU
lmKDGVs                     				SL2844				20				LB
cWNZzcDM                    				SL2844				21				MB
aNTcbft                     				SL2844				22				UB
yw                          				SL2844				23				LB
DHXJeltMBMF                 				SL2844				24				MB
JXYxnAwgialTGK              				SL2845				1				LB
QsiSkQL                     				SL2845				2				MB
kIGHjSz                     				SL2845				3				UB
QOYUSCs                     				SL2845				4				LB
KzaLSGGnljCcUO              				SL2845				5				MB
rGkwboDglamApu              				SL2845				6				UB
icLbYcqk                    				SL2845				7				SL
tofrcOVvWtlAFeK             				SL2845				8				SU
ewRAmqClvT                  				SL2845				9				LB
kHfoFHsCsZiVD               				SL2845				10				MB
Po                          				SL2845				11				UB
wFID                        				SL2845				12				LB
eLKwOMpNYaGGaBPf            				SL2845				13				MB
W                           				SL2845				14				UB
GtgZvZh                     				SL2845				15				LB
JBAzajKvmlCuC               				SL2845				16				MB
hqGdBtjNtvRyxyn             				SL2845				17				UB
wzWfycWPPrSBb               				SL2845				18				SL
eVxlybQPUSd                 				SL2845				19				SU




PNR Number: 22517_20221101_1_4039_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

dzXmaMqZd                   				AC4039				12				UB
lQNnzbzdb                   				AC4039				13				UB
LHhPJgyheXF                 				AC4039				14				SL
dsNgRlVJaFoT                				AC4039				15				SU
mWQauIPlEPvBEKVH            				AC4039				16				LB
FbqWrsyBsFHIog              				AC4039				17				LB
hgYTxAiaQXHSr               				AC4039				18				UB
bBJsulLw                    				AC4040				1				UB
tRKYvRcRYeNZkot             				AC4040				2				SL
KQbkMaVukuNmoF              				AC4040				3				SU
ExrmWsUh                    				AC4040				4				LB
wxOVrn                      				AC4040				5				LB
HLYleSfMaumGwkB             				AC4040				6				UB
wvkW                        				AC4040				7				UB
wZPuOziHmFxrDD              				AC4040				8				SL
mKYGFE                      				AC4040				9				SU
CDuUgdFpFjVwpnO             				AC4040				10				LB
dJ                          				AC4040				11				LB
ySTxuMmGmMawLdT             				AC4040				12				UB
fjzzMswhHscrjwP             				AC4040				13				UB
rzImOWL                     				AC4040				14				SL
uobOSt                      				AC4040				15				SU
txvtjTWa                    				AC4040				16				LB
RfqZUQthrMY                 				AC4040				17				LB
tHGynJ                      				AC4040				18				UB




PNR Number: 22517_20221101_0_2989_10				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

nPeeGgTqFTAZsS              				SL2989				10				MB
rNFxwnRpd                   				SL2989				11				UB
hEsCCKqmhpLRl               				SL2989				12				LB
MutIZ                       				SL2989				13				MB
y                           				SL2989				14				UB
fYvTymmRRxxu                				SL2989				15				LB
UjhsmTjUUFU                 				SL2989				16				MB
ECYWBocNloqn                				SL2989				17				UB
RN                          				SL2989				18				SL
gdBILboUtjcC                				SL2989				19				SU
ks                          				SL2989				20				LB
aMQvZV                      				SL2989				21				MB
ZoC                         				SL2989				22				UB
UcwvaDHEZ                   				SL2989				23				LB
ParxLuBuvCc                 				SL2989				24				MB
SqWEEaEHnJX                 				SL2990				1				LB
ExPa                        				SL2990				2				MB
KNDjau                      				SL2990				3				UB
qHgkgXNjMSCUAvs             				SL2990				4				LB
mroVpJCwKCbGJyIP            				SL2990				5				MB
ZGpSjdCnNVzqggz             				SL2990				6				UB
ZrzoXXPEg                   				SL2990				7				SL
OxTOHzEvxcYzgLUB            				SL2990				8				SU
MxJXZbOzFBwMlpZ             				SL2990				9				LB
QUyGpuuzouezl               				SL2990				10				MB
PhSCuQyLCARxYr              				SL2990				11				UB
AlaTupxKZCBBHj              				SL2990				12				LB
iQ                          				SL2990				13				MB
VZATe                       				SL2990				14				UB
qgsAvJH                     				SL2990				15				LB




PNR Number: 22517_20221101_1_4045_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

PnppWNtOAuljT               				AC4045				12				UB
prEeepTRRoXwUNA             				AC4045				13				UB
uOUuXFrwjSBhxpk             				AC4045				14				SL




PNR Number: 4652_20221101_1_4084_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

lEFss                       				AC4084				9				SU
lyGjYOnpPVWXf               				AC4084				10				LB
GCrOGmJ                     				AC4084				11				LB
AO                          				AC4084				12				UB
nuYKFeLLLyHJny              				AC4084				13				UB
ftRm                        				AC4084				14				SL




PNR Number: 4652_20221101_0_2861_11				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

vzSu                        				SL2861				11				UB
rsYPOiorHrJs                				SL2861				12				LB
lPRzsUVY                    				SL2861				13				MB
co                          				SL2861				14				UB
ms                          				SL2861				15				LB
fkdTjgrREimQjqw             				SL2861				16				MB
JIxRSqnhFeZfvEPu            				SL2861				17				UB
rsydtaJXwXJKI               				SL2861				18				SL
GmUMfrEwdrT                 				SL2861				19				SU
EKETW                       				SL2861				20				LB
Owl                         				SL2861				21				MB
AVSQFlLpD                   				SL2861				22				UB
iDPKWQTKGBtrjb              				SL2861				23				LB
ICl                         				SL2861				24				MB
WNscjjENNUjdia              				SL2862				1				LB
vyVBmH                      				SL2862				2				MB
iMTM                        				SL2862				3				UB
TxPqMKtBlQ                  				SL2862				4				LB
uEaAX                       				SL2862				5				MB
cJPRvEw                     				SL2862				6				UB
VaCnqVJgYyeGwq              				SL2862				7				SL
WeCKwsJeKgpa                				SL2862				8				SU
mLumaQjYXe                  				SL2862				9				LB
KPpzKbcppzlKwnHG            				SL2862				10				MB
TWTWcQlpKSZl                				SL2862				11				UB
sChzjRLzwnnivSaQ            				SL2862				12				LB
O                           				SL2862				13				MB
AgiFtDiuf                   				SL2862				14				UB
TdyosSOmcXdpA               				SL2862				15				LB
ZicShJW                     				SL2862				16				MB
UVqsjJ                      				SL2862				17				UB
yxZLUMo                     				SL2862				18				SL
GN                          				SL2862				19				SU
LeCKeLvWUAXOZB              				SL2862				20				LB




PNR Number: 22517_20221101_1_4052_14				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

PwSiJRsrGpbbxF              				AC4052				14				SL
PuZAoSodwxhXP               				AC4052				15				SU
if                          				AC4052				16				LB
irTZlWWmyWJBf               				AC4052				17				LB
KlYDGzfuG                   				AC4052				18				UB
syGhP                       				AC4053				1				UB
yioyUWWA                    				AC4053				2				SL
hNeA                        				AC4053				3				SU
TyLXnKDTlBKmxm              				AC4053				4				LB
rVEaWxDv                    				AC4053				5				LB
OHXZDZKKOmuWtl              				AC4053				6				UB
HLwXnusdUSPgqPFn            				AC4053				7				UB
GzIIZOp                     				AC4053				8				SL
DXThjpKVCyLz                				AC4053				9				SU




PNR Number: 22517_20221101_1_4053_10				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

uZMZVQXbm                   				AC4053				10				LB
BThHnTNkBDWIUxBw            				AC4053				11				LB
JzcdamshUi                  				AC4053				12				UB
k                           				AC4053				13				UB
bAoSe                       				AC4053				14				SL
WDVMUcrPRpeNl               				AC4053				15				SU
zAOTBEgiQHEgZG              				AC4053				16				LB
UHdbqSXjMtK                 				AC4053				17				LB
tgjKx                       				AC4053				18				UB
QnJEfoDxqWA                 				AC4054				1				UB
tZgaA                       				AC4054				2				SL
bXQtZpKSqdgQDdy             				AC4054				3				SU
qeGDlRzjkRXuSBCz            				AC4054				4				LB
zjbejDbIQNp                 				AC4054				5				LB
Vusau                       				AC4054				6				UB
NWlLaMww                    				AC4054				7				UB
HnEodPQSvHH                 				AC4054				8				SL
fjf                         				AC4054				9				SU
goZ                         				AC4054				10				LB
lwtQSiPntIFN                				AC4054				11				LB
DlfpYQ                      				AC4054				12				UB
JNSAkOgrgS                  				AC4054				13				UB
DpQRmVdYUpDxD               				AC4054				14				SL
H                           				AC4054				15				SU
wEyJqIMevlQZJr              				AC4054				16				LB
Nt                          				AC4054				17				LB
YlQAZS                      				AC4054				18				UB
lmbmZELk                    				AC4055				1				UB
sPZLwtsXxOI                 				AC4055				2				SL
qj                          				AC4055				3				SU
WvDPPGe                     				AC4055				4				LB
fdbhuTnLeHrJWxs             				AC4055				5				LB
MiaCZLKsi                   				AC4055				6				UB
RRh                         				AC4055				7				UB
TjavxJHxil                  				AC4055				8				SL
qIdRUqsZG                   				AC4055				9				SU
HPSE                        				AC4055				10				LB
VPtLAAHiv                   				AC4055				11				LB
uZBR                        				AC4055				12				UB
uZBL                        				AC4055				13				UB




PNR Number: 22517_20221101_0_3003_20				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ugKmVqDOHaLf                				SL3003				20				LB
uhyERbLuLoALeNfp            				SL3003				21				MB
mVDeVAiLNf                  				SL3003				22				UB
vTeqmpssTezaobuB            				SL3003				23				LB
QFtpjElAFv                  				SL3003				24				MB
xFeyAJeXbH                  				SL3004				1				LB
krTmWKFUe                   				SL3004				2				MB
daRmstZb                    				SL3004				3				UB
aQH                         				SL3004				4				LB
mIdsRHXVoMqOfy              				SL3004				5				MB
JOipdsV                     				SL3004				6				UB
vQgUdl                      				SL3004				7				SL
vxnrrYNWLUAg                				SL3004				8				SU
ynNCerpiLR                  				SL3004				9				LB
tSsKBBOhExAVknTP            				SL3004				10				MB
Pnm                         				SL3004				11				UB
XMBZH                       				SL3004				12				LB
CRdccIPEAA                  				SL3004				13				MB
cfwyQxqdnOpQD               				SL3004				14				UB
BSCASaATbRJRd               				SL3004				15				LB
JPENQRGlambVj               				SL3004				16				MB
JiQYAHvAOGwUlWd             				SL3004				17				UB
nXNNPQr                     				SL3004				18				SL
COGlOcI                     				SL3004				19				SU
b                           				SL3004				20				LB
RrS                         				SL3004				21				MB
PbOaZMlu                    				SL3004				22				UB
tDMKEYWZ                    				SL3004				23				LB
f                           				SL3004				24				MB
gTuZDonipwZLACk             				SL3005				1				LB
CeF                         				SL3005				2				MB
LZTtgDTxvlvgUpA             				SL3005				3				UB
bz                          				SL3005				4				LB
rkh                         				SL3005				5				MB
GVwEeXQfRtN                 				SL3005				6				UB




PNR Number: 22517_20221101_1_4064_2				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

YoEFK                       				AC4064				2				SL
t                           				AC4064				3				SU
U                           				AC4064				4				LB
yvqsh                       				AC4064				5				LB
MCNztknSHPDUdk              				AC4064				6				UB
wFHCXvjxOQMb                				AC4064				7				UB




PNR Number: 22517_20221101_0_3006_20				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

GDGDuOcsfKnzuR              				SL3006				20				LB
ylKrqxaPRweO                				SL3006				21				MB
VaoGdUDNzzIMGy              				SL3006				22				UB
sh                          				SL3006				23				LB
OFHZBytOzrpAOzwG            				SL3006				24				MB
aKF                         				SL3007				1				LB
aXAeaXJMXd                  				SL3007				2				MB
YzItOXQoLhIeUWF             				SL3007				3				UB
e                           				SL3007				4				LB
eMFWwoUJNjUjJ               				SL3007				5				MB
fkThxMNcDOLEWJ              				SL3007				6				UB
aUTfc                       				SL3007				7				SL
y                           				SL3007				8				SU
GCzRQnRCJ                   				SL3007				9				LB
KWspT                       				SL3007				10				MB
rTCYL                       				SL3007				11				UB
utHr                        				SL3007				12				LB
rhdhs                       				SL3007				13				MB
DFa                         				SL3007				14				UB
pRFi                        				SL3007				15				LB
Raegn                       				SL3007				16				MB
SGNnjUbztkNch               				SL3007				17				UB
czspaHS                     				SL3007				18				SL
QGsxXtpVIoRmQo              				SL3007				19				SU
MCzSnkBVJn                  				SL3007				20				LB
noUzklaTCbOidOX             				SL3007				21				MB
rqdkPH                      				SL3007				22				UB
JwLbfoasYagCFv              				SL3007				23				LB




PNR Number: 4652_20221101_1_4098_3				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

mfiMgXpjC                   				AC4098				3				SU
G                           				AC4098				4				LB
EGOD                        				AC4098				5				LB
IZiXjQA                     				AC4098				6				UB
RQV                         				AC4098				7				UB
mDYuVJPRjNKXsoll            				AC4098				8				SL
WqWVtSPtTUrcLg              				AC4098				9				SU
pwhgtn                      				AC4098				10				LB
MvaQHbYdKmkM                				AC4098				11				LB
bCHChqn                     				AC4098				12				UB
s                           				AC4098				13				UB
BfQIErWzOS                  				AC4098				14				SL
nfDjC                       				AC4098				15				SU
vlRUDNSyqQu                 				AC4098				16				LB
NJvotkdSGEYN                				AC4098				17				LB
caYo                        				AC4098				18				UB
BS                          				AC4099				1				UB
WAyBAMXAoLetp               				AC4099				2				SL
rmDhdbOY                    				AC4099				3				SU
rhWBz                       				AC4099				4				LB
gOBN                        				AC4099				5				LB
SeX                         				AC4099				6				UB
XajRCHuipGHf                				AC4099				7				UB
D                           				AC4099				8				SL
LgcJNf                      				AC4099				9				SU
waDuGBPQtE                  				AC4099				10				LB




PNR Number: 4652_20221101_1_4103_3				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

SmPxmnGnLCKMvqK             				AC4103				3				SU
wwQTsyxGuhpHALV             				AC4103				4				LB
EbPE                        				AC4103				5				LB
LYiZMIWr                    				AC4103				6				UB
oUPM                        				AC4103				7				UB
CWOt                        				AC4103				8				SL
TjdCZARoin                  				AC4103				9				SU
WTFEB                       				AC4103				10				LB
OVxhdnCSVaPol               				AC4103				11				LB
XXlth                       				AC4103				12				UB
UvyvPHDNtsA                 				AC4103				13				UB
cRo                         				AC4103				14				SL
JHFzDRoOMFW                 				AC4103				15				SU
Zy                          				AC4103				16				LB
ZJTW                        				AC4103				17				LB
HgdQdY                      				AC4103				18				UB
xQf                         				AC4104				1				UB
sg                          				AC4104				2				SL
fPBkO                       				AC4104				3				SU
Zzs                         				AC4104				4				LB
IKJvONSWhXMmeemL            				AC4104				5				LB
cFsdLeQALjlsdHP             				AC4104				6				UB
SWjajh                      				AC4104				7				UB
rl                          				AC4104				8				SL
XDd                         				AC4104				9				SU
sixIRRwf                    				AC4104				10				LB
qu                          				AC4104				11				LB




PNR Number: 4652_20221101_0_2877_24				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

VPQ                         				SL2877				24				MB
ylUuPkJgDJ                  				SL2878				1				LB
GGpQjPFCkye                 				SL2878				2				MB
JtoIeQMJOprp                				SL2878				3				UB
ZOmPxQFcYYgqebTh            				SL2878				4				LB
TDFHfUH                     				SL2878				5				MB
MXxYqljFojagWa              				SL2878				6				UB
cCaKkZhi                    				SL2878				7				SL
cIKKLO                      				SL2878				8				SU




PNR Number: 4652_20221101_0_2892_16				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

qDcxZFb                     				SL2892				16				MB
oumLPCZqmwrhrEVJ            				SL2892				17				UB
YCnfcuqCRDmwjiI             				SL2892				18				SL
RzX                         				SL2892				19				SU
qurkpsAId                   				SL2892				20				LB
BeBqxQEoZcVmbPvM            				SL2892				21				MB
nQDufpReEf                  				SL2892				22				UB
DW                          				SL2892				23				LB
pyQyPKDMlvgA                				SL2892				24				MB
PdBecCkQlYBHi               				SL2893				1				LB
reVfDAINaekaZFe             				SL2893				2				MB
mWiWSOclLMti                				SL2893				3				UB
y                           				SL2893				4				LB
QqmAgzQYuAJhrge             				SL2893				5				MB
MecKkyFAfcvSmQod            				SL2893				6				UB
Zbb                         				SL2893				7				SL
gOPmeoSRNkgHXxt             				SL2893				8				SU
OpNeF                       				SL2893				9				LB
tFhpgQGHJmbT                				SL2893				10				MB
eTW                         				SL2893				11				UB
nypkEUu                     				SL2893				12				LB
apwWMMpnTEmJD               				SL2893				13				MB
QFoQTMuYCPWvYwwi            				SL2893				14				UB
qzAjo                       				SL2893				15				LB
ts                          				SL2893				16				MB
urGzYyawwqY                 				SL2893				17				UB
DTchO                       				SL2893				18				SL
aHTxMKSjDmU                 				SL2893				19				SU
j                           				SL2893				20				LB
SEpzHZp                     				SL2893				21				MB
uREoQZBaXLAAOux             				SL2893				22				UB




PNR Number: 4652_20221101_1_4135_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

xCKyEWuFOJU                 				AC4135				9				SU
MhKnFK                      				AC4135				10				LB
NqvYcdHtxOPaDR              				AC4135				11				LB
pE                          				AC4135				12				UB
BvhFXH                      				AC4135				13				UB
KAShaQViQsNt                				AC4135				14				SL
ZXNMzeYg                    				AC4135				15				SU
WtuK                        				AC4135				16				LB
AnpPUiRalBm                 				AC4135				17				LB
SnrPXmLq                    				AC4135				18				UB
pDSlBvTtFev                 				AC4136				1				UB
IeIMJIBvFpNUDYLj            				AC4136				2				SL
fcLx                        				AC4136				3				SU
qETBBXA                     				AC4136				4				LB
wekpCMOq                    				AC4136				5				LB
JxbJzWrPq                   				AC4136				6				UB
DodNmfv                     				AC4136				7				UB
kPotcOszyw                  				AC4136				8				SL
zWWGfFrVfIZtgvsX            				AC4136				9				SU
O                           				AC4136				10				LB
uyQAV                       				AC4136				11				LB
HxFhfOqGeXTQgVFt            				AC4136				12				UB
iJlmEdSjnZcgEN              				AC4136				13				UB
SC                          				AC4136				14				SL
ENiZa                       				AC4136				15				SU
lDnBYYopgrYCmve             				AC4136				16				LB
OrOZ                        				AC4136				17				LB
y                           				AC4136				18				UB
YST                         				AC4137				1				UB
gUEVXeeifI                  				AC4137				2				SL
UEEEPV                      				AC4137				3				SU
IAqWRqfIn                   				AC4137				4				LB
y                           				AC4137				5				LB
cJnKGyOxpH                  				AC4137				6				UB
jSYTpqxvtRgmIE              				AC4137				7				UB
XlxCe                       				AC4137				8				SL




PNR Number: 22517_20221101_1_4099_5				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XD                          				AC4099				5				LB
HQ                          				AC4099				6				UB
wU                          				AC4099				7				UB
xIiNnHZzqvW                 				AC4099				8				SL
FITbjmiw                    				AC4099				9				SU
IVSuagTAUhBHzvp             				AC4099				10				LB
Snf                         				AC4099				11				LB
fgsDltzOrcO                 				AC4099				12				UB
ipSlDybdgg                  				AC4099				13				UB
YmxUqvUEAmvEB               				AC4099				14				SL
JRLE                        				AC4099				15				SU
fPVP                        				AC4099				16				LB
rlcW                        				AC4099				17				LB
GkQDBLzUdSuUt               				AC4099				18				UB
kTPphlrCzzk                 				AC4100				1				UB
o                           				AC4100				2				SL
OxJr                        				AC4100				3				SU
rXMVArDcSZXrOq              				AC4100				4				LB
FCr                         				AC4100				5				LB
jHiYqxG                     				AC4100				6				UB
NCM                         				AC4100				7				UB
GKnVPWN                     				AC4100				8				SL
YFiGfglD                    				AC4100				9				SU
JbQkS                       				AC4100				10				LB
mABrBNpJWS                  				AC4100				11				LB
pYqFMoWMdvj                 				AC4100				12				UB
hjXc                        				AC4100				13				UB
pdcBeyPP                    				AC4100				14				SL
Eyuq                        				AC4100				15				SU




PNR Number: 4652_20221101_0_2908_17				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ZZUfXDhPQynSGoLp            				SL2908				17				UB
dVTpkf                      				SL2908				18				SL
VOTOsuNBOu                  				SL2908				19				SU
tqcho                       				SL2908				20				LB
fcYSeJHdwx                  				SL2908				21				MB
ySNvbbNFKoPt                				SL2908				22				UB
oHKfRw                      				SL2908				23				LB
ldSpIuSE                    				SL2908				24				MB
vtKzoI                      				SL2909				1				LB
Vzk                         				SL2909				2				MB
I                           				SL2909				3				UB
zUHVdTw                     				SL2909				4				LB
xknTg                       				SL2909				5				MB
YZnOWCZQoqWfg               				SL2909				6				UB
URVrbUkWLTlBA               				SL2909				7				SL
ebcsRIRbYh                  				SL2909				8				SU
DjSeXkMvZJ                  				SL2909				9				LB
GQPvUtPg                    				SL2909				10				MB
nEMPasCzTZBKe               				SL2909				11				UB
zOFgbhKgNtJJ                				SL2909				12				LB
Fl                          				SL2909				13				MB
ENmkjfSMWKZKmX              				SL2909				14				UB
AMG                         				SL2909				15				LB
kKed                        				SL2909				16				MB
xh                          				SL2909				17				UB
IIxOeXqej                   				SL2909				18				SL
VDtYdsy                     				SL2909				19				SU
SVNqndPEkfMYjVP             				SL2909				20				LB
ZAnDtjZMGXYn                				SL2909				21				MB
SgPHOYlV                    				SL2909				22				UB




PNR Number: 22517_20221101_1_4107_6				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

hTCMEnnnNz                  				AC4107				6				UB
Ck                          				AC4107				7				UB
Ab                          				AC4107				8				SL
DFyfklqlVjL                 				AC4107				9				SU
gqwVyphsObNouTbe            				AC4107				10				LB




PNR Number: 4652_20221101_0_2912_5				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

EI                          				SL2912				5				MB
BNGjWPSc                    				SL2912				6				UB
DrBBQ                       				SL2912				7				SL
BEGSbNqcFdRIc               				SL2912				8				SU
bkog                        				SL2912				9				LB
OEloqpJHOysRcawe            				SL2912				10				MB
omteDoIYqWYpwV              				SL2912				11				UB
ozf                         				SL2912				12				LB
hYwSgcavtIougsof            				SL2912				13				MB
awdzlxpzwhO                 				SL2912				14				UB
hpPNnSUDv                   				SL2912				15				LB
aYOVco                      				SL2912				16				MB
eM                          				SL2912				17				UB
QrMiJDuLErn                 				SL2912				18				SL
axUNRRuFtutblF              				SL2912				19				SU
yPzBDY                      				SL2912				20				LB




PNR Number: 22517_20221101_1_4109_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

