PNR Number: 4652_20221101_1_2912_9				Train Number :4652				Date of Journey:2022-11-01
nO                          				SL2790				6				UB




PNR Number: 22517_20221101_0_2956_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

EYr                         				SL2956				1				LB
rCL                         				SL2956				2				MB
rOzPtRY                     				SL2956				3				UB
nbxBPpSaqw                  				SL2956				4				LB
cuTpDoHXCcFHe               				SL2956				5				MB
MeuljbEW                    				SL2956				6				UB
VqM                         				SL2956				7				SL
YkhajCThazRiPCeZ            				SL2956				8				SU




PNR Number: 22517_20221101_0_2958_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

IMqvGRhLevn                 				SL2958				1				LB
jvcKNekhBRDIA               				SL2958				2				MB
aCEvOUldWq                  				SL2958				3				UB
qHWDfaPjlWoBlz              				SL2958				4				LB
flERIjqbr                   				SL2958				5				MB
JoswquHHC                   				SL2958				6				UB
oDcyqqxQqbPIMLr             				SL2958				7				SL
JkLkPnKTlgwWODd             				SL2958				8				SU
ajXIPJMa                    				SL2958				9				LB
hMWIySLIYQXup               				SL2958				10				MB
AjXuOKR                     				SL2958				11				UB
PQkiPYtGRwbxxvhh            				SL2958				12				LB
dsNLIJtgkvBrpqnC            				SL2958				13				MB
yjLfFKtBbwX                 				SL2958				14				UB
VGXxuMiFIQA                 				SL2958				15				LB
unzUgPpIlGeV                				SL2958				16				MB
mjuHGyToTmcneeDu            				SL2958				17				UB
p                           				SL2958				18				SL
NWDRDe                      				SL2958				19				SU
ptNqxHsDZsk                 				SL2958				20				LB
xkvYC                       				SL2958				21				MB
T                           				SL2958				22				UB
CDCs                        				SL2958				23				LB
VPIPMlVKrwjGG               				SL2958				24				MB
CJyyyFzBM                   				SL2959				1				LB
Q                           				SL2959				2				MB
vTf                         				SL2959				3				UB
lYZQnBLpIlMMDM              				SL2959				4				LB
MgXEqPXkYQ                  				SL2959				5				MB
hPgXJEA                     				SL2959				6				UB




PNR Number: 4652_20221101_0_2800_21				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Ac                          				SL2800				21				MB
qy                          				SL2800				22				UB
DrDpDcocaLYKa               				SL2800				23				LB
LS                          				SL2800				24				MB
oP                          				SL2801				1				LB
JBPuOGRQYNr                 				SL2801				2				MB
oVJdpECMUEEWLF              				SL2801				3				UB
izmUUXwPz                   				SL2801				4				LB
an                          				SL2801				5				MB
NaNtx                       				SL2801				6				UB
HLyggzTVSXDKv               				SL2801				7				SL
iVsFepOX                    				SL2801				8				SU
qhHHYNImmYAZZC              				SL2801				9				LB
PXmHsTBvcrM                 				SL2801				10				MB
BflXoXrtz                   				SL2801				11				UB
xneC                        				SL2801				12				LB
iIpnBRkWd                   				SL2801				13				MB
FCLRHXL                     				SL2801				14				UB
iBpENnmydys                 				SL2801				15				LB




PNR Number: 4652_20221101_0_2828_6				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

cIjdKHn                     				SL2828				6				UB
yjNaBdlgQeUenOSo            				SL2828				7				SL
kgLbpVh                     				SL2828				8				SU
HkEbQ                       				SL2828				9				LB
USfF                        				SL2828				10				MB
PeAGWbpfi                   				SL2828				11				UB
zjz                         				SL2828				12				LB
QFJdqPEfzQFAEcaC            				SL2828				13				MB
Tae                         				SL2828				14				UB
HTvPSQniBiMStyD             				SL2828				15				LB
TL                          				SL2828				16				MB
YCpmktvGecGEtHg             				SL2828				17				UB




PNR Number: 4652_20221101_0_2834_12				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

MSpoTFuw                    				SL2834				12				LB
ROQDMaFBQGnn                				SL2834				13				MB
UyRRREhRKdrccI              				SL2834				14				UB
fk                          				SL2834				15				LB
mpRbWYEBLPFrt               				SL2834				16				MB
EVIQ                        				SL2834				17				UB
O                           				SL2834				18				SL




PNR Number: 4652_20221101_1_4065_18				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

eqNpxkuWgVFah               				AC4065				18				UB
VaesweCaqsYr                				AC4066				1				UB
dlrxVNNYFxmNzMgc            				AC4066				2				SL
zhKTzxljeoCrvgN             				AC4066				3				SU
sJkfRjPBof                  				AC4066				4				LB
pGdifomKmuNDH               				AC4066				5				LB
oUHRRXLhQr                  				AC4066				6				UB
zfzp                        				AC4066				7				UB
EZFVZbmtZF                  				AC4066				8				SL
xGN                         				AC4066				9				SU
fpeiyowQTKJQT               				AC4066				10				LB
mqOyVy                      				AC4066				11				LB
dEp                         				AC4066				12				UB
VsNes                       				AC4066				13				UB




PNR Number: 4652_20221101_0_2852_22				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

bwbW                        				SL2852				22				UB
lPpgysVBQUStF               				SL2852				23				LB
ylsm                        				SL2852				24				MB
vyXAuALNHn                  				SL2853				1				LB
OqUYeIPPNoMJ                				SL2853				2				MB
XdCioApYWSGYC               				SL2853				3				UB
wqxlDhhqB                   				SL2853				4				LB
fmsabekITyO                 				SL2853				5				MB




PNR Number: 22517_20221101_0_3005_7				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

DQbc                        				SL3005				7				SL




PNR Number: 4652_20221101_0_2865_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

lNq                         				SL2865				7				SL
fQvdKkbG                    				SL2865				8				SU
pCxYoHkeQ                   				SL2865				9				LB
YxMluzHRgbhr                				SL2865				10				MB
Is                          				SL2865				11				UB
jSY                         				SL2865				12				LB
XkQbtznFMIQW                				SL2865				13				MB
OoTgico                     				SL2865				14				UB
wFQgjraOHocdwcRx            				SL2865				15				LB
hbCPaopYv                   				SL2865				16				MB
iMGSBwhvatJw                				SL2865				17				UB
BNIrxjRITKG                 				SL2865				18				SL
ZDfxcgWaS                   				SL2865				19				SU
SWsEKxii                    				SL2865				20				LB
oymJROrzyz                  				SL2865				21				MB
dvqEeT                      				SL2865				22				UB
GiRyjQPqZ                   				SL2865				23				LB
DaVf                        				SL2865				24				MB
yYe                         				SL2866				1				LB
jbktQuNaH                   				SL2866				2				MB
SXZHeXEaH                   				SL2866				3				UB
X                           				SL2866				4				LB
U                           				SL2866				5				MB
i                           				SL2866				6				UB
iAezvBFxuFaK                				SL2866				7				SL
EVQQ                        				SL2866				8				SU
VqaWQLhcrInnf               				SL2866				9				LB
bRPyolftoiEojFfs            				SL2866				10				MB




PNR Number: 4652_20221101_0_2867_22				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Psn                         				SL2867				22				UB
H                           				SL2867				23				LB
rbTRCqjaUzhxKbz             				SL2867				24				MB
Bp                          				SL2868				1				LB
neknCEXUR                   				SL2868				2				MB
MwVtjYF                     				SL2868				3				UB
SAraTc                      				SL2868				4				LB
DoLkWQNg                    				SL2868				5				MB
VVbjqSdOBKzHueOw            				SL2868				6				UB
UUBmRG                      				SL2868				7				SL
ggyGvVadWGyKi               				SL2868				8				SU
EK                          				SL2868				9				LB
OxN                         				SL2868				10				MB
BU                          				SL2868				11				UB
Jp                          				SL2868				12				LB
solhj                       				SL2868				13				MB
AHFnMPiXYTyDjCOZ            				SL2868				14				UB
QvoMZnWJ                    				SL2868				15				LB
LWBY                        				SL2868				16				MB
COtQkbRWMrDaWbrX            				SL2868				17				UB
xIBNV                       				SL2868				18				SL
WDMgJdJIfEBh                				SL2868				19				SU
mVT                         				SL2868				20				LB
wPFUDgEmbnVakmp             				SL2868				21				MB
aVbcVgUZvGeteOQV            				SL2868				22				UB
Vbd                         				SL2868				23				LB
aLbgKu                      				SL2868				24				MB
DbgFwyzFbKtaRgk             				SL2869				1				LB
laPB                        				SL2869				2				MB
XefIj                       				SL2869				3				UB
xFby                        				SL2869				4				LB




PNR Number: 22517_20221101_0_3008_14				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

slmCZY                      				SL3008				14				UB
DRhNPJEf                    				SL3008				15				LB
EJQtpOJjlhPdISl             				SL3008				16				MB
sY                          				SL3008				17				UB
ymSTYvva                    				SL3008				18				SL
LKdNi                       				SL3008				19				SU
YHAdPTVOE                   				SL3008				20				LB
oF                          				SL3008				21				MB
lDSFgT                      				SL3008				22				UB
njrKzvmlAeV                 				SL3008				23				LB
tAxH                        				SL3008				24				MB
oHjoOfUCoRqR                				SL3009				1				LB
OsnExhOVgwgp                				SL3009				2				MB
AHYSzObmCxOaa               				SL3009				3				UB
wgI                         				SL3009				4				LB
mvwyffPtwQJyM               				SL3009				5				MB
nbOyHrdBoNcuJ               				SL3009				6				UB
WhJncz                      				SL3009				7				SL
UxqIIAmycxAUop              				SL3009				8				SU
jYNzZmF                     				SL3009				9				LB
HB                          				SL3009				10				MB
lKo                         				SL3009				11				UB
RFc                         				SL3009				12				LB
UIbBuhh                     				SL3009				13				MB
zSQv                        				SL3009				14				UB
DwsqtPs                     				SL3009				15				LB
xIQIxKkTED                  				SL3009				16				MB
jQNMlPBtLilSaRB             				SL3009				17				UB
AespkB                      				SL3009				18				SL
nuuhJzwBBcvb                				SL3009				19				SU




PNR Number: 4652_20221101_0_2872_4				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

LEbtDTyWo                   				SL2872				4				LB
lNDLMsyZGaDh                				SL2872				5				MB
qUfAjYf                     				SL2872				6				UB
L                           				SL2872				7				SL
pfutQMBwTIH                 				SL2872				8				SU
gCbNLJ                      				SL2872				9				LB
nRBQZeKAgOlVu               				SL2872				10				MB
wUF                         				SL2872				11				UB
aNLRzDmpnwkElr              				SL2872				12				LB
qXIF                        				SL2872				13				MB
ASgjLTg                     				SL2872				14				UB
sjAXZgSQfQEND               				SL2872				15				LB
ciETBagNlAWJRu              				SL2872				16				MB
VRszcqnsBhcCNx              				SL2872				17				UB
BwXUazTw                    				SL2872				18				SL
WZnPv                       				SL2872				19				SU
tthaaln                     				SL2872				20				LB
mvGWZaOJxmlavofX            				SL2872				21				MB
pNWuAcaSW                   				SL2872				22				UB
OvnMTfyQUTgf                				SL2872				23				LB




PNR Number: 4652_20221101_0_2873_21				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

vqT                         				SL2873				21				MB
ndAJxZYDyATIXhW             				SL2873				22				UB
o                           				SL2873				23				LB
XYeRGWwwUsbAvde             				SL2873				24				MB
qJmPhgN                     				SL2874				1				LB
zgUKFovHd                   				SL2874				2				MB
EEH                         				SL2874				3				UB
eHzGza                      				SL2874				4				LB
wnRIzvelqwj                 				SL2874				5				MB
KtuCRXnboZZepLc             				SL2874				6				UB
cJP                         				SL2874				7				SL
HATFDqtwnnZ                 				SL2874				8				SU
pklEThUdqAOLFvj             				SL2874				9				LB
QPCCbvfA                    				SL2874				10				MB
nCIxS                       				SL2874				11				UB
ZdbcYUaKLrYf                				SL2874				12				LB
ITXlqAW                     				SL2874				13				MB
oPggxb                      				SL2874				14				UB
irdqrMi                     				SL2874				15				LB
n                           				SL2874				16				MB
XGbvprnPxV                  				SL2874				17				UB
hxsciimfjp                  				SL2874				18				SL
lHzLKJpXjNxEyPwF            				SL2874				19				SU
OyhzgQNEHVUqaKh             				SL2874				20				LB
jbnBkhGHXPKM                				SL2874				21				MB
AzS                         				SL2874				22				UB
OmAx                        				SL2874				23				LB
pAiLYjToBUlpP               				SL2874				24				MB
ZLEUhrHOWH                  				SL2875				1				LB
jGuOOQNFYLD                 				SL2875				2				MB
xnoDg                       				SL2875				3				UB
mDlI                        				SL2875				4				LB
fDEFFj                      				SL2875				5				MB




PNR Number: 4652_20221101_1_4124_18				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

LcfXkHz                     				AC4124				18				UB
ZVqnUuHYujHFx               				AC4125				1				UB
XtEUGBZlsJ                  				AC4125				2				SL
z                           				AC4125				3				SU
gVa                         				AC4125				4				LB
JkHsluqbu                   				AC4125				5				LB
jynqEbRVskrQMO              				AC4125				6				UB
j                           				AC4125				7				UB
xCiEEoWwRFeb                				AC4125				8				SL
xAPUd                       				AC4125				9				SU
oAQhmyKwODMUdr              				AC4125				10				LB
qYcUOtuSEjMzvi              				AC4125				11				LB
ioIFPlq                     				AC4125				12				UB
QepfdobKqIwJ                				AC4125				13				UB
dDUCBGohYDlPuhL             				AC4125				14				SL
uKOiyOG                     				AC4125				15				SU
acJWFfYmor                  				AC4125				16				LB
uwoifdplxiihRFkU            				AC4125				17				LB
fuZmQoOMPluXJ               				AC4125				18				UB
yHFsesiQsq                  				AC4126				1				UB
F                           				AC4126				2				SL
dI                          				AC4126				3				SU
EgYsvlvzUrajQkY             				AC4126				4				LB
wVOnE                       				AC4126				5				LB
ZvhWXQRfEIuIWFd             				AC4126				6				UB
UrIEuBbOuhjl                				AC4126				7				UB




PNR Number: 22517_20221101_0_3024_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

xhyzdaesJH                  				SL3024				19				SU
yDMcUowISyp                 				SL3024				20				LB
XyGNmKFm                    				SL3024				21				MB
tGkLkSRhUUnKAlvC            				SL3024				22				UB
SeIIXZjuQ                   				SL3024				23				LB
msLbtLNXnEEMzPg             				SL3024				24				MB
fYjgPrDkcHWYuL              				SL3025				1				LB
ByLoYYziDJPAyS              				SL3025				2				MB
Knl                         				SL3025				3				UB
KVqJrCcHGCFOw               				SL3025				4				LB
lTYM                        				SL3025				5				MB
ecN                         				SL3025				6				UB
sughjHDpf                   				SL3025				7				SL
TkjpNXLJzaLO                				SL3025				8				SU
iglOKJtW                    				SL3025				9				LB
JmW                         				SL3025				10				MB
JTPLSLecYgylEVG             				SL3025				11				UB
sVXwsOcchjP                 				SL3025				12				LB
qmb                         				SL3025				13				MB




PNR Number: 22517_20221101_1_4094_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

KbAVnXEuf                   				AC4094				13				UB
gtRDh                       				AC4094				14				SL
TRWqcpnmlrGcxF              				AC4094				15				SU
LCMdncA                     				AC4094				16				LB
lcppy                       				AC4094				17				LB
yTigFSBlZb                  				AC4094				18				UB




PNR Number: 4652_20221101_0_2907_6				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

fjtiVoRmXdBaxRiQ            				SL2907				6				UB
Yd                          				SL2907				7				SL
NDGDPP                      				SL2907				8				SU
IQMVdUlRmel                 				SL2907				9				LB
XaqjFCPF                    				SL2907				10				MB
XSUS                        				SL2907				11				UB
hIqvxwcxiftEd               				SL2907				12				LB
YYi                         				SL2907				13				MB
ImufBbxNkLQF                				SL2907				14				UB
bAVWUWSznvxZvjU             				SL2907				15				LB
HMHvk                       				SL2907				16				MB
igxFtgIOkgBz                				SL2907				17				UB
VnyaDiVsRvk                 				SL2907				18				SL
N                           				SL2907				19				SU
jK                          				SL2907				20				LB
srxMLOclrJgCiua             				SL2907				21				MB
UkxbXrHzU                   				SL2907				22				UB
TbHEHHd                     				SL2907				23				LB
fXiYwIvCuZZiK               				SL2907				24				MB
AawJd                       				SL2908				1				LB
hqicXbFHsRb                 				SL2908				2				MB
jmzbVHG                     				SL2908				3				UB
EsCTIq                      				SL2908				4				LB
hRMo                        				SL2908				5				MB
OGJfZzoWXx                  				SL2908				6				UB
NByueUCJNL                  				SL2908				7				SL
VkhxOWrLgPOxgo              				SL2908				8				SU
nycTzVjQXkWY                				SL2908				9				LB
uxn                         				SL2908				10				MB
BZfVMLnqX                   				SL2908				11				UB
SEjUPhvRQFqNq               				SL2908				12				LB
dKpqaBPGw                   				SL2908				13				MB
WVtlAJzn                    				SL2908				14				UB
KJ                          				SL2908				15				LB
vkWjHBGMJKPdcT              				SL2908				16				MB




PNR Number: 22517_20221101_1_4104_4				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

TTCsqB                      				AC4104				4				LB
wpJsCHCJzcxGyXBs            				AC4104				5				LB
EVPMUTFKdUQfBQF             				AC4104				6				UB
hIrIJgzT                    				AC4104				7				UB
YNPpkbqfY                   				AC4104				8				SL
WZTILqtZ                    				AC4104				9				SU
ZTomfAwi                    				AC4104				10				LB
fTOqCuJ                     				AC4104				11				LB
iCCtgaYDvchs                				AC4104				12				UB
onhWdQwZcQpDfzG             				AC4104				13				UB
D                           				AC4104				14				SL
lnVURtajCDkxi               				AC4104				15				SU
uQNItqVEoyl                 				AC4104				16				LB
Yi                          				AC4104				17				LB
cEEr                        				AC4104				18				UB
NoaRdDR                     				AC4105				1				UB
cRbPjvhfDC                  				AC4105				2				SL
yfAxVPUmA                   				AC4105				3				SU
VFQHaZCUnvp                 				AC4105				4				LB
BiYcaGFrTmBdDN              				AC4105				5				LB
rcjfYkfeYLA                 				AC4105				6				UB
bCdqLK                      				AC4105				7				UB
ZCyunOobe                   				AC4105				8				SL
JubfcAZaWXe                 				AC4105				9				SU
bahtvHdAPnJ                 				AC4105				10				LB
KXgl                        				AC4105				11				LB
zeUElKblgjNuFuw             				AC4105				12				UB
WCLAKlloTP                  				AC4105				13				UB
bzPIOGfZrSVBoi              				AC4105				14				SL
JPJnCx                      				AC4105				15				SU
SoTJ                        				AC4105				16				LB
VyQK                        				AC4105				17				LB
iEzUKNlakjmJuHj             				AC4105				18				UB
RpRnFG                      				AC4106				1				UB
YEeEtIWMsGYkI               				AC4106				2				SL
shwxZtFYp                   				AC4106				3				SU
NFgKVhbgkoA                 				AC4106				4				LB
YStabBXwON                  				AC4106				5				LB




PNR Number: 4652_20221101_1_4145_12				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

NmVpCcHH                    				AC4145				12				UB
LuyYBjaZpCJW                				AC4145				13				UB
QyvOET                      				AC4145				14				SL
UVAuKcN                     				AC4145				15				SU
CIO                         				AC4145				16				LB
WYmCgkfdKn                  				AC4145				17				LB
VsoasyKLArkAy               				AC4145				18				UB
TW                          				AC4146				1				UB
CBfGcciAwkwEc               				AC4146				2				SL
hOBWUfDlSRC                 				AC4146				3				SU




PNR Number: 22517_20221101_0_3035_10				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

MNMUGoiHoa                  				SL3035				10				MB
SQAVhPHrnGi                 				SL3035				11				UB
AvUEcmbBIAVpcS              				SL3035				12				LB
GIoIWPOsZKryiD              				SL3035				13				MB
nO                          				SL3035				14				UB
sjvpILzftKJ                 				SL3035				15				LB
FJdeT                       				SL3035				16				MB
sJ                          				SL3035				17				UB
dyzgaxi                     				SL3035				18				SL
FGnMHpXPkDWBFuMH            				SL3035				19				SU
TByaHRfGZxPGVVpH            				SL3035				20				LB
vznajOXIybKFG               				SL3035				21				MB
wqaYdw                      				SL3035				22				UB
y                           				SL3035				23				LB




PNR Number: 22517_20221101_1_4107_11				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

jcFepp                      				AC4107				11				LB
xuwvLrfu                    				AC4107				12				UB
PBxjmQxouXY                 				AC4107				13				UB
qA                          				AC4107				14				SL
iVNPmIUHb                   				AC4107				15				SU
Yi                          				AC4107				16				LB
poCJRDVUgOzmi               				AC4107				17				LB
TBxffhXLeqn                 				AC4107				18				UB
KrCzaudeMAkot               				AC4108				1				UB
CScl                        				AC4108				2				SL
VvFCtTSXVVukOaNB            				AC4108				3				SU
OWsoeqv                     				AC4108				4				LB
SfblvNUnoFMFC               				AC4108				5				LB
RfvyogyZEdMAcUj             				AC4108				6				UB
WGeGWrHZyHxzDe              				AC4108				7				UB
BeWoYYbp                    				AC4108				8				SL
pLusCQj                     				AC4108				9				SU
odbixhuHIFx                 				AC4108				10				LB
KiqfvzFqksv                 				AC4108				11				LB
yFUivNIQvtaH                				AC4108				12				UB
EkaOCfBlXCI                 				AC4108				13				UB
tTGMXCawdj                  				AC4108				14				SL
CyFBOIwjZoETpTPr            				AC4108				15				SU
jzkbqANzDiJYu               				AC4108				16				LB
xAOCGNxfA                   				AC4108				17				LB
UuXKGxYYPSc                 				AC4108				18				UB
cwsjZT                      				AC4109				1				UB
lbFypyloHwNK                				AC4109				2				SL
SRqSjO                      				AC4109				3				SU
SLOYxrCvWnQx                				AC4109				4				LB
dzhaoli                     				AC4109				5				LB
MzSDaFsdhqS                 				AC4109				6				UB
sGTtUWO                     				AC4109				7				UB
XNHOfVGNhCyPSK              				AC4109				8				SL
M                           				AC4109				9				SU
DVlFYc                      				AC4109				10				LB
x                           				AC4109				11				LB




PNR Number: 4652_20221101_1_4165_4				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

fILzVmcPtZw                 				AC4165				4				LB
ffcq                        				AC4165				5				LB




PNR Number: 22517_20221101_1_4123_9				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

d                           				AC4123				9				SU
vnFPSMGNZW                  				AC4123				10				LB
gpvh                        				AC4123				11				LB
LbUevSkGa                   				AC4123				12				UB
psdUJgVH                    				AC4123				13				UB
ZqmDHejEE                   				AC4123				14				SL
KNlT                        				AC4123				15				SU
PToHKnwYcLS                 				AC4123				16				LB
nR                          				AC4123				17				LB
fbodZDfeqIeBeM              				AC4123				18				UB
az                          				AC4124				1				UB
vdJsyBfBz                   				AC4124				2				SL
Sc                          				AC4124				3				SU




PNR Number: 4652_20221101_0_2919_24				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

LIRLg                       				SL2919				24				MB
SxzHH                       				SL2920				1				LB
bWBMHPjWqlzf                				SL2920				2				MB
baWKfTivUxkMznuf            				SL2920				3				UB
llRUriulQO                  				SL2920				4				LB
EFsRqTnJA                   				SL2920				5				MB
QxiAMxBAHqHCl               				SL2920				6				UB
zdbKyItiiOLMbhXE            				SL2920				7				SL




PNR Number: 22517_20221101_0_3057_23				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

UNZu                        				SL3057				23				LB
m                           				SL3057				24				MB
W                           				SL3058				1				LB
ITyqyrHaJnN                 				SL3058				2				MB
jlixuHtY                    				SL3058				3				UB
kaOtZXlWz                   				SL3058				4				LB
s                           				SL3058				5				MB
ixFHeku                     				SL3058				6				UB
ptAN                        				SL3058				7				SL




PNR Number: 4652_20221101_0_2928_18				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

AFPLiVnQTBNtcFKj            				SL2928				18				SL
wLp                         				SL2928				19				SU
khdkDRAkxO                  				SL2928				20				LB
oecwVSapXRxbMGC             				SL2928				21				MB
jSE                         				SL2928				22				UB
d                           				SL2928				23				LB
s                           				SL2928				24				MB
WSDUg                       				SL2929				1				LB
SfZxpNFFZ                   				SL2929				2				MB
AOdcarmz                    				SL2929				3				UB




PNR Number: 4652_20221101_1_4200_8				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

OrurchekR                   				AC4200				8				SL
JaFAYCCRatvO                				AC4200				9				SU
QhmY                        				AC4200				10				LB
cMtzs                       				AC4200				11				LB
pKtkql                      				AC4200				12				UB
PjMIKvNKruiz                				AC4200				13				UB
t                           				AC4200				14				SL
aYLoorHv                    				AC4200				15				SU
LbuDWC                      				AC4200				16				LB
xXIHdEGVSS                  				AC4200				17				LB
lckFYtOQC                   				AC4200				18				UB
hfz                         				AC4201				1				UB
wZWFEDyRvDnesxOu            				AC4201				2				SL
AXcvoZTZd                   				AC4201				3				SU




PNR Number: 4652_20221101_1_4202_7				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

Vhj                         				AC4202				7				UB
akWZDOepwZPL                				AC4202				8				SL
ERYrL                       				AC4202				9				SU
jKBEE                       				AC4202				10				LB
uYMmYsy                     				AC4202				11				LB
Z                           				AC4202				12				UB
FLcvHheKLx                  				AC4202				13				UB
emGZuCWZNSsPFdEl            				AC4202				14				SL
UncelXeE                    				AC4202				15				SU
SXqtwKAid                   				AC4202				16				LB
pfKzFujSGgelTPR             				AC4202				17				LB
mqUnyHVNUEk                 				AC4202				18				UB
zYSoV                       				AC4203				1				UB
kOdbiJ                      				AC4203				2				SL
pyhZE                       				AC4203				3				SU
LjwZNmhgAruTTq              				AC4203				4				LB
QbuZnTfP                    				AC4203				5				LB
EozlsmpjFPNxJRd             				AC4203				6				UB
DRMUq                       				AC4203				7				UB
T                           				AC4203				8				SL
tFGgYp                      				AC4203				9				SU
xPqJqdtNztG                 				AC4203				10				LB
Ldiyi                       				AC4203				11				LB
tiFOM                       				AC4203				12				UB




PNR Number: 22517_20221101_1_4148_5				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ZPBECJkiNfl                 				AC4148				5				LB
KPDvj                       				AC4148				6				UB
OzlnVUTcQ                   				AC4148				7				UB
JXGE                        				AC4148				8				SL
DcOYS                       				AC4148				9				SU
LFQUAbBXGLzoK               				AC4148				10				LB
ybhuKKFunRRZlg              				AC4148				11				LB
o                           				AC4148				12				UB
vWhaiNDVjoSQ                				AC4148				13				UB
WslWIVSuqY                  				AC4148				14				SL
svMbzaIBAKKIwO              				AC4148				15				SU
ksyyGmXVz                   				AC4148				16				LB
xMJCxcVZm                   				AC4148				17				LB
gpAkBItvWo                  				AC4148				18				UB
EYNXtxKAZGFkYPyn            				AC4149				1				UB
wdTfmkER                    				AC4149				2				SL
uBZcyAkIalFVlRb             				AC4149				3				SU
sVBaDu                      				AC4149				4				LB
HuQHbPesklQ                 				AC4149				5				LB
AIpgOmwz                    				AC4149				6				UB
AQEbT                       				AC4149				7				UB
cQoHJ                       				AC4149				8				SL
gzXHVKBuPgALY               				AC4149				9				SU
rbJSN                       				AC4149				10				LB
dCThvQ                      				AC4149				11				LB




PNR Number: 4652_20221101_1_4204_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

eGrXuCSFNS                  				AC4204				9				SU
zXYsafNNdtfr                				AC4204				10				LB
Fcf                         				AC4204				11				LB
b                           				AC4204				12				UB
LUYeOGv                     				AC4204				13				UB
FYEzSHgEnJRJX               				AC4204				14				SL
yxpjUilFis                  				AC4204				15				SU
PRWRFiRYMjRypXhf            				AC4204				16				LB
lGGHos                      				AC4204				17				LB
DrxASM                      				AC4204				18				UB
SdlvYpTAuoRvBM              				AC4205				1				UB
hggPHO                      				AC4205				2				SL
hc                          				AC4205				3				SU
HfcEDUKHLetmjyyt            				AC4205				4				LB
HaOtHGRWpfigAa              				AC4205				5				LB
cc                          				AC4205				6				UB
b                           				AC4205				7				UB
oTKDw                       				AC4205				8				SL
CBAuB                       				AC4205				9				SU




PNR Number: 4652_20221101_0_2948_13				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

GBDRxsftJZ                  				SL2948				13				MB
epcuLIrRcQpo                				SL2948				14				UB
fVqVmrhpTakkSLHm            				SL2948				15				LB
aWCKr                       				SL2948				16				MB
xTAFu                       				SL2948				17				UB
aLkUjpwuPi                  				SL2948				18				SL
AkJCUhC                     				SL2948				19				SU
bDMVHZNMBVS                 				SL2948				20				LB
wCjtIFaU                    				SL2948				21				MB
SbMnRIJ                     				SL2948				22				UB
Fx                          				SL2948				23				LB
yXhSFZruWHQkbl              				SL2948				24				MB
YZqXVLmk                    				SL2949				1				LB
bgXmZOpvZmQJ                				SL2949				2				MB
